S No.,Year,State,Industry,Count,Last Update
437,2022,Jammu and Kashmir,Green Technology,1,2/10/2022 4:00
438,2022,Jammu and Kashmir,Healthcare & Lifesciences,11,2/10/2022 4:00
439,2022,Jammu and Kashmir,House-Hold Services,1,2/10/2022 4:00
440,2022,Jammu and Kashmir,Human Resources,5,2/10/2022 4:00
441,2022,Jammu and Kashmir,IT Services,10,2/10/2022 4:00
442,2022,Jammu and Kashmir,Logistics,1,2/10/2022 4:00
443,2022,Jammu and Kashmir,Marketing,3,2/10/2022 4:00
444,2022,Jammu and Kashmir,Media & Entertainment,3,2/10/2022 4:00
445,2022,Jammu and Kashmir,Non- Renewable Energy,4,2/10/2022 4:00
446,2022,Jammu and Kashmir,Others,5,2/10/2022 4:00
447,2022,Jammu and Kashmir,Professional & Commercial Services,4,2/10/2022 4:00
448,2022,Jammu and Kashmir,Renewable Energy,3,2/10/2022 4:00
449,2022,Jammu and Kashmir,Retail,1,2/10/2022 4:00
450,2022,Jammu and Kashmir,Safety,2,2/10/2022 4:00
451,2022,Jammu and Kashmir,Security Solutions,3,2/10/2022 4:00
452,2022,Jammu and Kashmir,Technology Hardware,2,2/10/2022 4:00
453,2022,Jammu and Kashmir,Telecommunication & Networking,1,2/10/2022 4:00
454,2022,Jammu and Kashmir,Textiles & Apparel,1,2/10/2022 4:00
455,2022,Jammu and Kashmir,Transportation & Storage,3,2/10/2022 4:00
456,2022,Jammu and Kashmir,Travel & Tourism,1,2/10/2022 4:00
457,2022,Jammu and Kashmir,Waste Management,2,2/10/2022 4:00
458,2022,Jharkhand,Advertising,1,2/10/2022 4:00
459,2022,Jharkhand,Agriculture,16,2/10/2022 4:00
460,2022,Jharkhand,AI,1,2/10/2022 4:00
461,2022,Jharkhand,AR VR (Augmented + Virtual Reality),2,2/10/2022 4:00
462,2022,Jharkhand,Architecture Interior Design,1,2/10/2022 4:00
463,2022,Jharkhand,Automotive,5,2/10/2022 4:00
464,2022,Jharkhand,Chemicals,2,2/10/2022 4:00
465,2022,Jharkhand,Construction,13,2/10/2022 4:00
466,2022,Jharkhand,Education,15,2/10/2022 4:00
467,2022,Jharkhand,Enterprise Software,1,2/10/2022 4:00
468,2022,Jharkhand,Finance Technology,4,2/10/2022 4:00
469,2022,Jharkhand,Food & Beverages,7,2/10/2022 4:00
470,2022,Jharkhand,Green Technology,4,2/10/2022 4:00
471,2022,Jharkhand,Healthcare & Lifesciences,9,2/10/2022 4:00
472,2022,Jharkhand,House-Hold Services,2,2/10/2022 4:00
473,2022,Jharkhand,Human Resources,4,2/10/2022 4:00
474,2022,Jharkhand,Indic Language Startups,1,2/10/2022 4:00
475,2022,Jharkhand,Internet of Things,1,2/10/2022 4:00
476,2022,Jharkhand,IT Services,17,2/10/2022 4:00
477,2022,Jharkhand,Logistics,1,2/10/2022 4:00
478,2022,Jharkhand,Marketing,1,2/10/2022 4:00
479,2022,Jharkhand,Media & Entertainment,2,2/10/2022 4:00
480,2022,Jharkhand,Non- Renewable Energy,6,2/10/2022 4:00
481,2022,Jharkhand,Other Specialty Retailers,1,2/10/2022 4:00
482,2022,Jharkhand,Others,7,2/10/2022 4:00
483,2022,Jharkhand,Professional & Commercial Services,7,2/10/2022 4:00
484,2022,Jharkhand,Real Estate,1,2/10/2022 4:00
485,2022,Jharkhand,Renewable Energy,8,2/10/2022 4:00
486,2022,Jharkhand,Retail,4,2/10/2022 4:00
487,2022,Jharkhand,Security Solutions,4,2/10/2022 4:00
488,2022,Jharkhand,Social Impact,4,2/10/2022 4:00
489,2022,Jharkhand,Social Network,2,2/10/2022 4:00
490,2022,Jharkhand,Technology Hardware,3,2/10/2022 4:00
491,2022,Jharkhand,Telecommunication & Networking,2,2/10/2022 4:00
492,2022,Jharkhand,Textiles & Apparel,3,2/10/2022 4:00
493,2022,Jharkhand,Transportation & Storage,1,2/10/2022 4:00
494,2022,Jharkhand,Travel & Tourism,2,2/10/2022 4:00
495,2022,Jharkhand,Waste Management,1,2/10/2022 4:00
496,2022,Karnataka,Advertising,12,2/10/2022 4:00
497,2022,Karnataka,Aeronautics Aerospace & Defence,41,2/10/2022 4:00
498,2022,Karnataka,Agriculture,94,2/10/2022 4:00
499,2022,Karnataka,AI,47,2/10/2022 4:00
500,2022,Karnataka,Airport Operations,1,2/10/2022 4:00
501,2022,Karnataka,Analytics,8,2/10/2022 4:00
502,2022,Karnataka,Animation,2,2/10/2022 4:00
503,2022,Karnataka,AR VR (Augmented + Virtual Reality),8,2/10/2022 4:00
504,2022,Karnataka,Architecture Interior Design,13,2/10/2022 4:00
505,2022,Karnataka,Art & Photography,5,2/10/2022 4:00
506,2022,Karnataka,Automotive,55,2/10/2022 4:00
507,2022,Karnataka,Biotechnology,21,2/10/2022 4:00
508,2022,Karnataka,Chemicals,13,2/10/2022 4:00
509,2022,Karnataka,Computer Vision,1,2/10/2022 4:00
510,2022,Karnataka,Construction,55,2/10/2022 4:00
511,2022,Karnataka,Design,7,2/10/2022 4:00
512,2022,Karnataka,Education,129,2/10/2022 4:00
513,2022,Karnataka,Enterprise Software,43,2/10/2022 4:00
514,2022,Karnataka,Events,8,2/10/2022 4:00
515,2022,Karnataka,Fashion,21,2/10/2022 4:00
516,2022,Karnataka,Finance Technology,88,2/10/2022 4:00
517,2022,Karnataka,Food & Beverages,115,2/10/2022 4:00
518,2022,Karnataka,Green Technology,41,2/10/2022 4:00
519,2022,Karnataka,Healthcare & Lifesciences,182,2/10/2022 4:00
520,2022,Karnataka,House-Hold Services,9,2/10/2022 4:00
521,2022,Karnataka,Human Resources,34,2/10/2022 4:00
522,2022,Karnataka,Indic Language Startups,3,2/10/2022 4:00
523,2022,Karnataka,Internet of Things,27,2/10/2022 4:00
524,2022,Karnataka,IT Services,231,2/10/2022 4:00
525,2022,Karnataka,Logistics,8,2/10/2022 4:00
526,2022,Karnataka,Marketing,21,2/10/2022 4:00
527,2022,Karnataka,Media & Entertainment,28,2/10/2022 4:00
528,2022,Karnataka,Nanotechnology,8,2/10/2022 4:00
529,2022,Karnataka,Non- Renewable Energy,14,2/10/2022 4:00
530,2022,Karnataka,Other Specialty Retailers,12,2/10/2022 4:00
531,2022,Karnataka,Others,63,2/10/2022 4:00
532,2022,Karnataka,Pets & Animals,8,2/10/2022 4:00
533,2022,Karnataka,Professional & Commercial Services,57,2/10/2022 4:00
534,2022,Karnataka,Real Estate,23,2/10/2022 4:00
535,2022,Karnataka,Renewable Energy,29,2/10/2022 4:00
536,2022,Karnataka,Retail,41,2/10/2022 4:00
537,2022,Karnataka,Robotics,9,2/10/2022 4:00
538,2022,Karnataka,Safety,5,2/10/2022 4:00
539,2022,Karnataka,Security Solutions,15,2/10/2022 4:00
540,2022,Karnataka,Social Impact,9,2/10/2022 4:00
541,2022,Karnataka,Social Network,18,2/10/2022 4:00
542,2022,Karnataka,Sports,8,2/10/2022 4:00
543,2022,Karnataka,Technology Hardware,70,2/10/2022 4:00
544,2022,Karnataka,Telecommunication & Networking,14,2/10/2022 4:00
545,2022,Karnataka,Textiles & Apparel,24,2/10/2022 4:00
546,2022,Karnataka,Toys and Games,9,2/10/2022 4:00
547,2022,Karnataka,Transportation & Storage,13,2/10/2022 4:00
548,2022,Karnataka,Travel & Tourism,21,2/10/2022 4:00
549,2022,Karnataka,Waste Management,18,2/10/2022 4:00
550,2022,Kerala,Advertising,3,2/10/2022 4:00
551,2022,Kerala,Aeronautics Aerospace & Defence,6,2/10/2022 4:00
552,2022,Kerala,Agriculture,44,2/10/2022 4:00
553,2022,Kerala,AI,12,2/10/2022 4:00
554,2022,Kerala,Analytics,9,2/10/2022 4:00
555,2022,Kerala,Animation,1,2/10/2022 4:00
556,2022,Kerala,AR VR (Augmented + Virtual Reality),2,2/10/2022 4:00
557,2022,Kerala,Architecture Interior Design,4,2/10/2022 4:00
558,2022,Kerala,Art & Photography,2,2/10/2022 4:00
559,2022,Kerala,Automotive,12,2/10/2022 4:00
560,2022,Kerala,Biotechnology,2,2/10/2022 4:00
561,2022,Kerala,Chemicals,3,2/10/2022 4:00
562,2022,Kerala,Computer Vision,1,2/10/2022 4:00
563,2022,Kerala,Construction,25,2/10/2022 4:00
564,2022,Kerala,Dating Matrimonial,2,2/10/2022 4:00
565,2022,Kerala,Design,7,2/10/2022 4:00
566,2022,Kerala,Education,84,2/10/2022 4:00
567,2022,Kerala,Enterprise Software,13,2/10/2022 4:00
568,2022,Kerala,Events,2,2/10/2022 4:00
569,2022,Kerala,Fashion,11,2/10/2022 4:00
570,2022,Kerala,Finance Technology,23,2/10/2022 4:00
571,2022,Kerala,Food & Beverages,47,2/10/2022 4:00
572,2022,Kerala,Green Technology,12,2/10/2022 4:00
573,2022,Kerala,Healthcare & Lifesciences,74,2/10/2022 4:00
574,2022,Kerala,House-Hold Services,8,2/10/2022 4:00
575,2022,Kerala,Human Resources,6,2/10/2022 4:00
576,2022,Kerala,Indic Language Startups,1,2/10/2022 4:00
577,2022,Kerala,Internet of Things,10,2/10/2022 4:00
578,2022,Kerala,IT Services,123,2/10/2022 4:00
579,2022,Kerala,Logistics,4,2/10/2022 4:00
580,2022,Kerala,Marketing,12,2/10/2022 4:00
581,2022,Kerala,Media & Entertainment,12,2/10/2022 4:00
582,2022,Kerala,Non- Renewable Energy,12,2/10/2022 4:00
583,2022,Kerala,Other Specialty Retailers,3,2/10/2022 4:00
584,2022,Kerala,Others,35,2/10/2022 4:00
585,2022,Kerala,Pets & Animals,3,2/10/2022 4:00
586,2022,Kerala,Professional & Commercial Services,28,2/10/2022 4:00
587,2022,Kerala,Real Estate,8,2/10/2022 4:00
588,2022,Kerala,Renewable Energy,13,2/10/2022 4:00
589,2022,Kerala,Retail,19,2/10/2022 4:00
590,2022,Kerala,Robotics,5,2/10/2022 4:00
591,2022,Kerala,Safety,3,2/10/2022 4:00
592,2022,Kerala,Security Solutions,4,2/10/2022 4:00
593,2022,Kerala,Social Impact,9,2/10/2022 4:00
594,2022,Kerala,Social Network,5,2/10/2022 4:00
595,2022,Kerala,Sports,8,2/10/2022 4:00
596,2022,Kerala,Technology Hardware,20,2/10/2022 4:00
597,2022,Kerala,Telecommunication & Networking,3,2/10/2022 4:00
598,2022,Kerala,Textiles & Apparel,5,2/10/2022 4:00
599,2022,Kerala,Toys and Games,3,2/10/2022 4:00
600,2022,Kerala,Transportation & Storage,3,2/10/2022 4:00
601,2022,Kerala,Travel & Tourism,15,2/10/2022 4:00
602,2022,Kerala,Waste Management,14,2/10/2022 4:00
603,2022,Ladakh,Human Resources,1,2/10/2022 4:00
604,2022,Ladakh,Renewable Energy,1,2/10/2022 4:00
605,2022,Ladakh,Travel & Tourism,1,2/10/2022 4:00
606,2022,Madhya Pradesh,Advertising,5,2/10/2022 4:00
607,2022,Madhya Pradesh,Aeronautics Aerospace & Defence,4,2/10/2022 4:00
608,2022,Madhya Pradesh,Agriculture,42,2/10/2022 4:00
609,2022,Madhya Pradesh,AI,7,2/10/2022 4:00
610,2022,Madhya Pradesh,Analytics,2,2/10/2022 4:00
611,2022,Madhya Pradesh,Animation,1,2/10/2022 4:00
612,2022,Madhya Pradesh,AR VR (Augmented + Virtual Reality),3,2/10/2022 4:00
613,2022,Madhya Pradesh,Architecture Interior Design,6,2/10/2022 4:00
614,2022,Madhya Pradesh,Art & Photography,2,2/10/2022 4:00
615,2022,Madhya Pradesh,Automotive,22,2/10/2022 4:00
616,2022,Madhya Pradesh,Biotechnology,1,2/10/2022 4:00
617,2022,Madhya Pradesh,Chemicals,9,2/10/2022 4:00
618,2022,Madhya Pradesh,Computer Vision,1,2/10/2022 4:00
619,2022,Madhya Pradesh,Construction,31,2/10/2022 4:00
620,2022,Madhya Pradesh,Dating Matrimonial,1,2/10/2022 4:00
621,2022,Madhya Pradesh,Education,39,2/10/2022 4:00
622,2022,Madhya Pradesh,Enterprise Software,6,2/10/2022 4:00
623,2022,Madhya Pradesh,Events,3,2/10/2022 4:00
624,2022,Madhya Pradesh,Fashion,9,2/10/2022 4:00
625,2022,Madhya Pradesh,Finance Technology,17,2/10/2022 4:00
626,2022,Madhya Pradesh,Food & Beverages,36,2/10/2022 4:00
627,2022,Madhya Pradesh,Green Technology,12,2/10/2022 4:00
628,2022,Madhya Pradesh,Healthcare & Lifesciences,60,2/10/2022 4:00
629,2022,Madhya Pradesh,House-Hold Services,4,2/10/2022 4:00
630,2022,Madhya Pradesh,Human Resources,40,2/10/2022 4:00
631,2022,Madhya Pradesh,Indic Language Startups,3,2/10/2022 4:00
632,2022,Madhya Pradesh,Internet of Things,7,2/10/2022 4:00
633,2022,Madhya Pradesh,IT Services,68,2/10/2022 4:00
634,2022,Madhya Pradesh,Logistics,7,2/10/2022 4:00
635,2022,Madhya Pradesh,Marketing,11,2/10/2022 4:00
636,2022,Madhya Pradesh,Media & Entertainment,4,2/10/2022 4:00
637,2022,Madhya Pradesh,Non- Renewable Energy,10,2/10/2022 4:00
638,2022,Madhya Pradesh,Other Specialty Retailers,2,2/10/2022 4:00
639,2022,Madhya Pradesh,Others,25,2/10/2022 4:00
640,2022,Madhya Pradesh,Pets & Animals,1,2/10/2022 4:00
641,2022,Madhya Pradesh,Professional & Commercial Services,34,2/10/2022 4:00
642,2022,Madhya Pradesh,Real Estate,6,2/10/2022 4:00
643,2022,Madhya Pradesh,Renewable Energy,25,2/10/2022 4:00
644,2022,Madhya Pradesh,Retail,12,2/10/2022 4:00
645,2022,Madhya Pradesh,Robotics,4,2/10/2022 4:00
646,2022,Madhya Pradesh,Safety,2,2/10/2022 4:00
647,2022,Madhya Pradesh,Security Solutions,7,2/10/2022 4:00
648,2022,Madhya Pradesh,Social Impact,2,2/10/2022 4:00
649,2022,Madhya Pradesh,Technology Hardware,10,2/10/2022 4:00
650,2022,Madhya Pradesh,Telecommunication & Networking,2,2/10/2022 4:00
651,2022,Madhya Pradesh,Textiles & Apparel,11,2/10/2022 4:00
652,2022,Madhya Pradesh,Toys and Games,3,2/10/2022 4:00
653,2022,Madhya Pradesh,Transportation & Storage,10,2/10/2022 4:00
654,2022,Madhya Pradesh,Travel & Tourism,9,2/10/2022 4:00
655,2022,Madhya Pradesh,Waste Management,5,2/10/2022 4:00
656,2022,Maharashtra,Advertising,21,2/10/2022 4:00
657,2022,Maharashtra,Aeronautics Aerospace & Defence,34,2/10/2022 4:00
658,2022,Maharashtra,Agriculture,228,2/10/2022 4:00
659,2022,Maharashtra,AI,39,2/10/2022 4:00
660,2022,Maharashtra,Analytics,7,2/10/2022 4:00
661,2022,Maharashtra,Animation,9,2/10/2022 4:00
662,2022,Maharashtra,AR VR (Augmented + Virtual Reality),11,2/10/2022 4:00
663,2022,Maharashtra,Architecture Interior Design,21,2/10/2022 4:00
664,2022,Maharashtra,Art & Photography,11,2/10/2022 4:00
665,2022,Maharashtra,Automotive,102,2/10/2022 4:00
666,2022,Maharashtra,Biotechnology,10,2/10/2022 4:00
667,2022,Maharashtra,Chemicals,56,2/10/2022 4:00
668,2022,Maharashtra,Construction,152,2/10/2022 4:00
669,2022,Maharashtra,Dating Matrimonial,2,2/10/2022 4:00
670,2022,Maharashtra,Design,28,2/10/2022 4:00
671,2022,Maharashtra,Education,186,2/10/2022 4:00
672,2022,Maharashtra,Enterprise Software,57,2/10/2022 4:00
673,2022,Maharashtra,Events,6,2/10/2022 4:00
674,2022,Maharashtra,Fashion,37,2/10/2022 4:00
675,2022,Maharashtra,Finance Technology,156,2/10/2022 4:00
676,2022,Maharashtra,Food & Beverages,226,2/10/2022 4:00
677,2022,Maharashtra,Green Technology,69,2/10/2022 4:00
678,2022,Maharashtra,Healthcare & Lifesciences,352,2/10/2022 4:00
679,2022,Maharashtra,House-Hold Services,25,2/10/2022 4:00
680,2022,Maharashtra,Human Resources,93,2/10/2022 4:00
681,2022,Maharashtra,Indic Language Startups,11,2/10/2022 4:00
682,2022,Maharashtra,Internet of Things,32,2/10/2022 4:00
683,2022,Maharashtra,IT Services,312,2/10/2022 4:00
684,2022,Maharashtra,Logistics,25,2/10/2022 4:00
685,2022,Maharashtra,Marketing,57,2/10/2022 4:00
686,2022,Maharashtra,Media & Entertainment,65,2/10/2022 4:00
687,2022,Maharashtra,Nanotechnology,6,2/10/2022 4:00
688,2022,Maharashtra,Non- Renewable Energy,38,2/10/2022 4:00
689,2022,Maharashtra,Other Specialty Retailers,15,2/10/2022 4:00
690,2022,Maharashtra,Others,180,2/10/2022 4:00
691,2022,Maharashtra,Pets & Animals,14,2/10/2022 4:00
692,2022,Maharashtra,Professional & Commercial Services,178,2/10/2022 4:00
693,2022,Maharashtra,Real Estate,30,2/10/2022 4:00
694,2022,Maharashtra,Renewable Energy,82,2/10/2022 4:00
695,2022,Maharashtra,Retail,67,2/10/2022 4:00
696,2022,Maharashtra,Robotics,13,2/10/2022 4:00
697,2022,Maharashtra,Safety,13,2/10/2022 4:00
698,2022,Maharashtra,Security Solutions,22,2/10/2022 4:00
699,2022,Maharashtra,Social Impact,13,2/10/2022 4:00
700,2022,Maharashtra,Social Network,16,2/10/2022 4:00
701,2022,Maharashtra,Sports,22,2/10/2022 4:00
702,2022,Maharashtra,Technology Hardware,126,2/10/2022 4:00
703,2022,Maharashtra,Telecommunication & Networking,28,2/10/2022 4:00
704,2022,Maharashtra,Textiles & Apparel,45,2/10/2022 4:00
705,2022,Maharashtra,Toys and Games,13,2/10/2022 4:00
706,2022,Maharashtra,Transportation & Storage,57,2/10/2022 4:00
707,2022,Maharashtra,Travel & Tourism,28,2/10/2022 4:00
708,2022,Maharashtra,Waste Management,45,2/10/2022 4:00
709,2022,Manipur,Agriculture,5,2/10/2022 4:00
710,2022,Manipur,Construction,3,2/10/2022 4:00
711,2022,Manipur,Education,3,2/10/2022 4:00
712,2022,Manipur,Finance Technology,1,2/10/2022 4:00
713,2022,Manipur,Food & Beverages,3,2/10/2022 4:00
714,2022,Manipur,Green Technology,1,2/10/2022 4:00
715,2022,Manipur,IT Services,3,2/10/2022 4:00
716,2022,Manipur,Media & Entertainment,1,2/10/2022 4:00
717,2022,Manipur,Professional & Commercial Services,3,2/10/2022 4:00
718,2022,Manipur,Renewable Energy,1,2/10/2022 4:00
719,2022,Manipur,Technology Hardware,1,2/10/2022 4:00
720,2022,Meghalaya,AI,1,2/10/2022 4:00
721,2022,Meghalaya,Enterprise Software,1,2/10/2022 4:00
722,2022,Meghalaya,IT Services,1,2/10/2022 4:00
723,2022,Meghalaya,Others,1,2/10/2022 4:00
724,2022,Meghalaya,Retail,1,2/10/2022 4:00
725,2022,Meghalaya,Social Network,1,2/10/2022 4:00
726,2022,Meghalaya,Textiles & Apparel,1,2/10/2022 4:00
727,2022,Meghalaya,Transportation & Storage,1,2/10/2022 4:00
728,2022,Meghalaya,Travel & Tourism,1,2/10/2022 4:00
729,2022,Mizoram,Agriculture,2,2/10/2022 4:00
730,2022,Mizoram,Fashion,1,2/10/2022 4:00
731,2022,Mizoram,Healthcare & Lifesciences,1,2/10/2022 4:00
732,2022,Mizoram,IT Services,1,2/10/2022 4:00
733,2022,Mizoram,Marketing,1,2/10/2022 4:00
734,2022,Nagaland,Construction,1,2/10/2022 4:00
735,2022,Nagaland,Healthcare & Lifesciences,1,2/10/2022 4:00
736,2022,Nagaland,Human Resources,1,2/10/2022 4:00
737,2022,Nagaland,IT Services,1,2/10/2022 4:00
738,2022,Odisha,Aeronautics Aerospace & Defence,2,2/10/2022 4:00
739,2022,Odisha,Agriculture,20,2/10/2022 4:00
740,2022,Odisha,AI,3,2/10/2022 4:00
741,2022,Odisha,AR VR (Augmented + Virtual Reality),2,2/10/2022 4:00
742,2022,Odisha,Architecture Interior Design,2,2/10/2022 4:00
743,2022,Odisha,Art & Photography,3,2/10/2022 4:00
744,2022,Odisha,Automotive,5,2/10/2022 4:00
745,2022,Odisha,Biotechnology,5,2/10/2022 4:00
746,2022,Odisha,Chemicals,5,2/10/2022 4:00
747,2022,Odisha,Computer Vision,1,2/10/2022 4:00
748,2022,Odisha,Construction,18,2/10/2022 4:00
749,2022,Odisha,Dating Matrimonial,1,2/10/2022 4:00
750,2022,Odisha,Design,1,2/10/2022 4:00
751,2022,Odisha,Education,28,2/10/2022 4:00
752,2022,Odisha,Enterprise Software,4,2/10/2022 4:00
753,2022,Odisha,Events,1,2/10/2022 4:00
754,2022,Odisha,Fashion,2,2/10/2022 4:00
755,2022,Odisha,Finance Technology,10,2/10/2022 4:00
756,2022,Odisha,Food & Beverages,15,2/10/2022 4:00
757,2022,Odisha,Green Technology,7,2/10/2022 4:00
758,2022,Odisha,Healthcare & Lifesciences,31,2/10/2022 4:00
759,2022,Odisha,House-Hold Services,5,2/10/2022 4:00
760,2022,Odisha,Human Resources,3,2/10/2022 4:00
761,2022,Odisha,Internet of Things,4,2/10/2022 4:00
762,2022,Odisha,IT Services,38,2/10/2022 4:00
763,2022,Odisha,Logistics,2,2/10/2022 4:00
764,2022,Odisha,Marketing,6,2/10/2022 4:00
765,2022,Odisha,Media & Entertainment,5,2/10/2022 4:00
766,2022,Odisha,Non- Renewable Energy,8,2/10/2022 4:00
767,2022,Odisha,Others,18,2/10/2022 4:00
768,2022,Odisha,Professional & Commercial Services,10,2/10/2022 4:00
769,2022,Odisha,Real Estate,2,2/10/2022 4:00
770,2022,Odisha,Renewable Energy,13,2/10/2022 4:00
771,2022,Odisha,Retail,7,2/10/2022 4:00
772,2022,Odisha,Robotics,3,2/10/2022 4:00
773,2022,Odisha,Security Solutions,4,2/10/2022 4:00
774,2022,Odisha,Social Impact,2,2/10/2022 4:00
775,2022,Odisha,Social Network,1,2/10/2022 4:00
776,2022,Odisha,Technology Hardware,7,2/10/2022 4:00
777,2022,Odisha,Telecommunication & Networking,1,2/10/2022 4:00
778,2022,Odisha,Textiles & Apparel,3,2/10/2022 4:00
779,2022,Odisha,Toys and Games,1,2/10/2022 4:00
780,2022,Odisha,Transportation & Storage,4,2/10/2022 4:00
781,2022,Odisha,Travel & Tourism,5,2/10/2022 4:00
782,2022,Odisha,Waste Management,2,2/10/2022 4:00
783,2022,Puducherry,Aeronautics Aerospace & Defence,2,2/10/2022 4:00
784,2022,Puducherry,Agriculture,1,2/10/2022 4:00
785,2022,Puducherry,AI,1,2/10/2022 4:00
786,2022,Puducherry,Analytics,1,2/10/2022 4:00
787,2022,Puducherry,Construction,1,2/10/2022 4:00
788,2022,Puducherry,Education,1,2/10/2022 4:00
789,2022,Puducherry,Food & Beverages,4,2/10/2022 4:00
790,2022,Puducherry,Healthcare & Lifesciences,1,2/10/2022 4:00
791,2022,Puducherry,IT Services,2,2/10/2022 4:00
792,2022,Puducherry,Marketing,1,2/10/2022 4:00
793,2022,Puducherry,Others,1,2/10/2022 4:00
794,2022,Puducherry,Professional & Commercial Services,1,2/10/2022 4:00
795,2022,Puducherry,Renewable Energy,1,2/10/2022 4:00
796,2022,Puducherry,Retail,1,2/10/2022 4:00
797,2022,Puducherry,Telecommunication & Networking,1,2/10/2022 4:00
798,2022,Puducherry,Textiles & Apparel,1,2/10/2022 4:00
799,2022,Puducherry,Travel & Tourism,3,2/10/2022 4:00
800,2022,Punjab,Advertising,1,2/10/2022 4:00
801,2022,Punjab,Aeronautics Aerospace & Defence,3,2/10/2022 4:00
802,2022,Punjab,Agriculture,14,2/10/2022 4:00
803,2022,Punjab,Analytics,1,2/10/2022 4:00
804,2022,Punjab,Automotive,6,2/10/2022 4:00
805,2022,Punjab,Biotechnology,1,2/10/2022 4:00
806,2022,Punjab,Chemicals,1,2/10/2022 4:00
807,2022,Punjab,Construction,6,2/10/2022 4:00
808,2022,Punjab,Education,20,2/10/2022 4:00
809,2022,Punjab,Enterprise Software,2,2/10/2022 4:00
810,2022,Punjab,Events,1,2/10/2022 4:00
811,2022,Punjab,Finance Technology,9,2/10/2022 4:00
812,2022,Punjab,Food & Beverages,13,2/10/2022 4:00
813,2022,Punjab,Green Technology,3,2/10/2022 4:00
814,2022,Punjab,Healthcare & Lifesciences,17,2/10/2022 4:00
815,2022,Punjab,House-Hold Services,4,2/10/2022 4:00
816,2022,Punjab,Human Resources,5,2/10/2022 4:00
817,2022,Punjab,Internet of Things,3,2/10/2022 4:00
818,2022,Punjab,IT Services,23,2/10/2022 4:00
819,2022,Punjab,Marketing,4,2/10/2022 4:00
820,2022,Punjab,Media & Entertainment,4,2/10/2022 4:00
821,2022,Punjab,Non- Renewable Energy,8,2/10/2022 4:00
822,2022,Punjab,Others,7,2/10/2022 4:00
823,2022,Punjab,Professional & Commercial Services,8,2/10/2022 4:00
824,2022,Punjab,Renewable Energy,9,2/10/2022 4:00
825,2022,Punjab,Retail,6,2/10/2022 4:00
826,2022,Punjab,Robotics,1,2/10/2022 4:00
827,2022,Punjab,Security Solutions,1,2/10/2022 4:00
828,2022,Punjab,Technology Hardware,7,2/10/2022 4:00
829,2022,Punjab,Telecommunication & Networking,1,2/10/2022 4:00
830,2022,Punjab,Textiles & Apparel,6,2/10/2022 4:00
831,2022,Punjab,Transportation & Storage,1,2/10/2022 4:00
832,2022,Punjab,Travel & Tourism,6,2/10/2022 4:00
