S No.,Year,State,Industry,Count
661,2022,Maharashtra,Animation,9
662,2022,Maharashtra,AR VR (Augmented + Virtual Reality),11
663,2022,Maharashtra,Architecture Interior Design,21
664,2022,Maharashtra,Art & Photography,11
665,2022,Maharashtra,Automotive,102
666,2022,Maharashtra,Biotechnology,10
667,2022,Maharashtra,Chemicals,56
668,2022,Maharashtra,Construction,152
669,2022,Maharashtra,Dating Matrimonial,2
670,2022,Maharashtra,Design,28
671,2022,Maharashtra,Education,186
672,2022,Maharashtra,Enterprise Software,57
673,2022,Maharashtra,Events,6
674,2022,Maharashtra,Fashion,37
675,2022,Maharashtra,Finance Technology,156
676,2022,Maharashtra,Food & Beverages,226
677,2022,Maharashtra,Green Technology,69
678,2022,Maharashtra,Healthcare & Lifesciences,352
679,2022,Maharashtra,House-Hold Services,25
680,2022,Maharashtra,Human Resources,93
681,2022,Maharashtra,Indic Language Startups,11
682,2022,Maharashtra,Internet of Things,32
683,2022,Maharashtra,IT Services,312
684,2022,Maharashtra,Logistics,25
685,2022,Maharashtra,Marketing,57
686,2022,Maharashtra,Media & Entertainment,65
687,2022,Maharashtra,Nanotechnology,6
688,2022,Maharashtra,Non- Renewable Energy,38
689,2022,Maharashtra,Other Specialty Retailers,15
690,2022,Maharashtra,Others,180
691,2022,Maharashtra,Pets & Animals,14
692,2022,Maharashtra,Professional & Commercial Services,178
693,2022,Maharashtra,Real Estate,30
694,2022,Maharashtra,Renewable Energy,82
695,2022,Maharashtra,Retail,67
696,2022,Maharashtra,Robotics,13
697,2022,Maharashtra,Safety,13
698,2022,Maharashtra,Security Solutions,22
699,2022,Maharashtra,Social Impact,13
700,2022,Maharashtra,Social Network,16
701,2022,Maharashtra,Sports,22
702,2022,Maharashtra,Technology Hardware,126
703,2022,Maharashtra,Telecommunication & Networking,28
704,2022,Maharashtra,Textiles & Apparel,45
705,2022,Maharashtra,Toys and Games,13
706,2022,Maharashtra,Transportation & Storage,57
707,2022,Maharashtra,Travel & Tourism,28
708,2022,Maharashtra,Waste Management,45
709,2022,Manipur,Agriculture,5
710,2022,Manipur,Construction,3
711,2022,Manipur,Education,3
712,2022,Manipur,Finance Technology,1
713,2022,Manipur,Food & Beverages,3
714,2022,Manipur,Green Technology,1
715,2022,Manipur,IT Services,3
716,2022,Manipur,Media & Entertainment,1
717,2022,Manipur,Professional & Commercial Services,3
718,2022,Manipur,Renewable Energy,1
719,2022,Manipur,Technology Hardware,1
720,2022,Meghalaya,AI,1
721,2022,Meghalaya,Enterprise Software,1
722,2022,Meghalaya,IT Services,1
723,2022,Meghalaya,Others,1
724,2022,Meghalaya,Retail,1
725,2022,Meghalaya,Social Network,1
726,2022,Meghalaya,Textiles & Apparel,1
727,2022,Meghalaya,Transportation & Storage,1
728,2022,Meghalaya,Travel & Tourism,1
729,2022,Mizoram,Agriculture,2
730,2022,Mizoram,Fashion,1
731,2022,Mizoram,Healthcare & Lifesciences,1
732,2022,Mizoram,IT Services,1
733,2022,Mizoram,Marketing,1
734,2022,Nagaland,Construction,1
735,2022,Nagaland,Healthcare & Lifesciences,1
736,2022,Nagaland,Human Resources,1
737,2022,Nagaland,IT Services,1
738,2022,Odisha,Aeronautics Aerospace & Defence,2
739,2022,Odisha,Agriculture,20
740,2022,Odisha,AI,3
741,2022,Odisha,AR VR (Augmented + Virtual Reality),2
742,2022,Odisha,Architecture Interior Design,2
743,2022,Odisha,Art & Photography,3
744,2022,Odisha,Automotive,5
745,2022,Odisha,Biotechnology,5
746,2022,Odisha,Chemicals,5
747,2022,Odisha,Computer Vision,1
748,2022,Odisha,Construction,18
749,2022,Odisha,Dating Matrimonial,1
750,2022,Odisha,Design,1
751,2022,Odisha,Education,28
752,2022,Odisha,Enterprise Software,4
753,2022,Odisha,Events,1
754,2022,Odisha,Fashion,2
755,2022,Odisha,Finance Technology,10
756,2022,Odisha,Food & Beverages,15
757,2022,Odisha,Green Technology,7
758,2022,Odisha,Healthcare & Lifesciences,31
759,2022,Odisha,House-Hold Services,5
760,2022,Odisha,Human Resources,3
761,2022,Odisha,Internet of Things,4
762,2022,Odisha,IT Services,38
763,2022,Odisha,Logistics,2
764,2022,Odisha,Marketing,6
765,2022,Odisha,Media & Entertainment,5
766,2022,Odisha,Non- Renewable Energy,8
767,2022,Odisha,Others,18
768,2022,Odisha,Professional & Commercial Services,10
769,2022,Odisha,Real Estate,2
770,2022,Odisha,Renewable Energy,13
771,2022,Odisha,Retail,7
772,2022,Odisha,Robotics,3
773,2022,Odisha,Security Solutions,4
774,2022,Odisha,Social Impact,2
775,2022,Odisha,Social Network,1
776,2022,Odisha,Technology Hardware,7
777,2022,Odisha,Telecommunication & Networking,1
778,2022,Odisha,Textiles & Apparel,3
779,2022,Odisha,Toys and Games,1
780,2022,Odisha,Transportation & Storage,4
781,2022,Odisha,Travel & Tourism,5
782,2022,Odisha,Waste Management,2
783,2022,Puducherry,Aeronautics Aerospace & Defence,2
784,2022,Puducherry,Agriculture,1
785,2022,Puducherry,AI,1
786,2022,Puducherry,Analytics,1
787,2022,Puducherry,Construction,1
788,2022,Puducherry,Education,1
789,2022,Puducherry,Food & Beverages,4
790,2022,Puducherry,Healthcare & Lifesciences,1
791,2022,Puducherry,IT Services,2
792,2022,Puducherry,Marketing,1
793,2022,Puducherry,Others,1
794,2022,Puducherry,Professional & Commercial Services,1
795,2022,Puducherry,Renewable Energy,1
796,2022,Puducherry,Retail,1
797,2022,Puducherry,Telecommunication & Networking,1
798,2022,Puducherry,Textiles & Apparel,1
799,2022,Puducherry,Travel & Tourism,3
800,2022,Punjab,Advertising,1
801,2022,Punjab,Aeronautics Aerospace & Defence,3
802,2022,Punjab,Agriculture,14
803,2022,Punjab,Analytics,1
804,2022,Punjab,Automotive,6
805,2022,Punjab,Biotechnology,1
806,2022,Punjab,Chemicals,1
807,2022,Punjab,Construction,6
808,2022,Punjab,Education,20
809,2022,Punjab,Enterprise Software,2
810,2022,Punjab,Events,1
811,2022,Punjab,Finance Technology,9
812,2022,Punjab,Food & Beverages,13
813,2022,Punjab,Green Technology,3
814,2022,Punjab,Healthcare & Lifesciences,17
815,2022,Punjab,House-Hold Services,4
816,2022,Punjab,Human Resources,5
817,2022,Punjab,Internet of Things,3
818,2022,Punjab,IT Services,23
819,2022,Punjab,Marketing,4
820,2022,Punjab,Media & Entertainment,4
821,2022,Punjab,Non- Renewable Energy,8
822,2022,Punjab,Others,7
823,2022,Punjab,Professional & Commercial Services,8
824,2022,Punjab,Renewable Energy,9
825,2022,Punjab,Retail,6
826,2022,Punjab,Robotics,1
827,2022,Punjab,Security Solutions,1
828,2022,Punjab,Technology Hardware,7
829,2022,Punjab,Telecommunication & Networking,1
830,2022,Punjab,Textiles & Apparel,6
831,2022,Punjab,Transportation & Storage,1
832,2022,Punjab,Travel & Tourism,6
833,2022,Punjab,Waste Management,3
834,2022,Rajasthan,Advertising,7
835,2022,Rajasthan,Aeronautics Aerospace & Defence,5
836,2022,Rajasthan,Agriculture,38
837,2022,Rajasthan,AI,8
838,2022,Rajasthan,AR VR (Augmented + Virtual Reality),3
839,2022,Rajasthan,Architecture Interior Design,2
840,2022,Rajasthan,Art & Photography,3
841,2022,Rajasthan,Automotive,23
842,2022,Rajasthan,Chemicals,8
843,2022,Rajasthan,Computer Vision,1
844,2022,Rajasthan,Construction,42
845,2022,Rajasthan,Education,65
846,2022,Rajasthan,Enterprise Software,9
847,2022,Rajasthan,Events,4
848,2022,Rajasthan,Fashion,17
849,2022,Rajasthan,Finance Technology,22
850,2022,Rajasthan,Food & Beverages,28
851,2022,Rajasthan,Green Technology,14
852,2022,Rajasthan,Healthcare & Lifesciences,55
853,2022,Rajasthan,House-Hold Services,6
854,2022,Rajasthan,Human Resources,16
855,2022,Rajasthan,Indic Language Startups,6
856,2022,Rajasthan,Internet of Things,10
857,2022,Rajasthan,IT Services,62
858,2022,Rajasthan,Logistics,1
859,2022,Rajasthan,Marketing,16
860,2022,Rajasthan,Media & Entertainment,5
861,2022,Rajasthan,Nanotechnology,2
862,2022,Rajasthan,Non- Renewable Energy,18
863,2022,Rajasthan,Other Specialty Retailers,7
864,2022,Rajasthan,Others,37
865,2022,Rajasthan,Pets & Animals,1
866,2022,Rajasthan,Professional & Commercial Services,32
867,2022,Rajasthan,Real Estate,8
868,2022,Rajasthan,Renewable Energy,31
869,2022,Rajasthan,Retail,13
870,2022,Rajasthan,Robotics,1
871,2022,Rajasthan,Safety,2
872,2022,Rajasthan,Security Solutions,5
873,2022,Rajasthan,Social Impact,4
874,2022,Rajasthan,Social Network,8
875,2022,Rajasthan,Sports,7
876,2022,Rajasthan,Technology Hardware,18
877,2022,Rajasthan,Telecommunication & Networking,3
878,2022,Rajasthan,Textiles & Apparel,15
879,2022,Rajasthan,Toys and Games,2
880,2022,Rajasthan,Transportation & Storage,9
881,2022,Rajasthan,Travel & Tourism,12
882,2022,Rajasthan,Waste Management,8
883,2022,Sikkim,Food & Beverages,1
884,2022,Sikkim,Green Technology,1
885,2022,Tamil Nadu,Advertising,5
886,2022,Tamil Nadu,Aeronautics Aerospace & Defence,24
887,2022,Tamil Nadu,Agriculture,69
888,2022,Tamil Nadu,AI,20
889,2022,Tamil Nadu,Analytics,6
890,2022,Tamil Nadu,Animation,1
891,2022,Tamil Nadu,AR VR (Augmented + Virtual Reality),10
892,2022,Tamil Nadu,Architecture Interior Design,6
893,2022,Tamil Nadu,Art & Photography,2
894,2022,Tamil Nadu,Automotive,31
895,2022,Tamil Nadu,Biotechnology,9
896,2022,Tamil Nadu,Chemicals,8
897,2022,Tamil Nadu,Computer Vision,1
898,2022,Tamil Nadu,Construction,53
899,2022,Tamil Nadu,Dating Matrimonial,1
900,2022,Tamil Nadu,Design,11
901,2022,Tamil Nadu,Education,75
902,2022,Tamil Nadu,Enterprise Software,19
903,2022,Tamil Nadu,Events,3
904,2022,Tamil Nadu,Fashion,15
905,2022,Tamil Nadu,Finance Technology,40
906,2022,Tamil Nadu,Food & Beverages,56
907,2022,Tamil Nadu,Green Technology,32
908,2022,Tamil Nadu,Healthcare & Lifesciences,100
909,2022,Tamil Nadu,House-Hold Services,8
910,2022,Tamil Nadu,Human Resources,21
911,2022,Tamil Nadu,Indic Language Startups,5
912,2022,Tamil Nadu,Internet of Things,24
913,2022,Tamil Nadu,IT Services,155
914,2022,Tamil Nadu,Logistics,7
915,2022,Tamil Nadu,Marketing,28
916,2022,Tamil Nadu,Media & Entertainment,15
917,2022,Tamil Nadu,Nanotechnology,2
918,2022,Tamil Nadu,Non- Renewable Energy,11
919,2022,Tamil Nadu,Other Specialty Retailers,4
920,2022,Tamil Nadu,Others,33
921,2022,Tamil Nadu,Pets & Animals,5
922,2022,Tamil Nadu,Professional & Commercial Services,54
923,2022,Tamil Nadu,Real Estate,4
924,2022,Tamil Nadu,Renewable Energy,31
925,2022,Tamil Nadu,Retail,30
926,2022,Tamil Nadu,Robotics,11
927,2022,Tamil Nadu,Safety,2
928,2022,Tamil Nadu,Security Solutions,6
929,2022,Tamil Nadu,Social Impact,3
930,2022,Tamil Nadu,Social Network,3
931,2022,Tamil Nadu,Sports,6
932,2022,Tamil Nadu,Technology Hardware,49
933,2022,Tamil Nadu,Telecommunication & Networking,12
934,2022,Tamil Nadu,Textiles & Apparel,24
935,2022,Tamil Nadu,Toys and Games,3
936,2022,Tamil Nadu,Transportation & Storage,13
937,2022,Tamil Nadu,Travel & Tourism,7
938,2022,Tamil Nadu,Waste Management,19
939,2022,Telangana,Advertising,4
940,2022,Telangana,Aeronautics Aerospace & Defence,25
941,2022,Telangana,Agriculture,53
942,2022,Telangana,AI,12
943,2022,Telangana,Analytics,9
944,2022,Telangana,Animation,2
945,2022,Telangana,AR VR (Augmented + Virtual Reality),6
946,2022,Telangana,Architecture Interior Design,9
947,2022,Telangana,Art & Photography,2
948,2022,Telangana,Automotive,34
949,2022,Telangana,Biotechnology,3
950,2022,Telangana,Chemicals,10
951,2022,Telangana,Computer Vision,3
952,2022,Telangana,Construction,52
953,2022,Telangana,Dating Matrimonial,1
954,2022,Telangana,Design,2
955,2022,Telangana,Education,57
956,2022,Telangana,Enterprise Software,15
957,2022,Telangana,Events,2
958,2022,Telangana,Fashion,7
959,2022,Telangana,Finance Technology,37
960,2022,Telangana,Food & Beverages,42
961,2022,Telangana,Green Technology,24
962,2022,Telangana,Healthcare & Lifesciences,122
963,2022,Telangana,House-Hold Services,4
964,2022,Telangana,Human Resources,19
965,2022,Telangana,Indic Language Startups,1
966,2022,Telangana,Internet of Things,6
967,2022,Telangana,IT Services,121
968,2022,Telangana,Logistics,5
969,2022,Telangana,Marketing,16
970,2022,Telangana,Media & Entertainment,16
971,2022,Telangana,Nanotechnology,1
972,2022,Telangana,Non- Renewable Energy,7
973,2022,Telangana,Other Specialty Retailers,4
974,2022,Telangana,Others,40
975,2022,Telangana,Pets & Animals,3
976,2022,Telangana,Professional & Commercial Services,48
977,2022,Telangana,Real Estate,19
978,2022,Telangana,Renewable Energy,15
979,2022,Telangana,Retail,26
980,2022,Telangana,Robotics,9
981,2022,Telangana,Safety,5
982,2022,Telangana,Security Solutions,5
983,2022,Telangana,Social Impact,8
984,2022,Telangana,Social Network,5
985,2022,Telangana,Sports,7
986,2022,Telangana,Technology Hardware,28
987,2022,Telangana,Telecommunication & Networking,5
988,2022,Telangana,Textiles & Apparel,6
989,2022,Telangana,Toys and Games,3
990,2022,Telangana,Transportation & Storage,13
991,2022,Telangana,Travel & Tourism,7
992,2022,Telangana,Waste Management,6
993,2022,Tripura,Construction,3
994,2022,Tripura,Education,5
995,2022,Tripura,Healthcare & Lifesciences,3
996,2022,Tripura,IT Services,2
997,2022,Tripura,Logistics,1
998,2022,Tripura,Media & Entertainment,1
999,2022,Tripura,Non- Renewable Energy,3
1000,2022,Tripura,Others,1
1001,2022,Tripura,Professional & Commercial Services,2
1002,2022,Tripura,Renewable Energy,1
1003,2022,Tripura,Retail,2
1004,2022,Tripura,Social Network,1
1005,2022,Uttar Pradesh,Advertising,5
1006,2022,Uttar Pradesh,Aeronautics Aerospace & Defence,24
1007,2022,Uttar Pradesh,Agriculture,99
1008,2022,Uttar Pradesh,AI,16
1009,2022,Uttar Pradesh,Analytics,4
1010,2022,Uttar Pradesh,Animation,2
1011,2022,Uttar Pradesh,AR VR (Augmented + Virtual Reality),3
1012,2022,Uttar Pradesh,Architecture Interior Design,9
1013,2022,Uttar Pradesh,Art & Photography,5
1014,2022,Uttar Pradesh,Automotive,35
1015,2022,Uttar Pradesh,Biotechnology,8
1016,2022,Uttar Pradesh,Chemicals,18
1017,2022,Uttar Pradesh,Computer Vision,2
1018,2022,Uttar Pradesh,Construction,122
1019,2022,Uttar Pradesh,Design,10
1020,2022,Uttar Pradesh,Education,123
1021,2022,Uttar Pradesh,Enterprise Software,17
1022,2022,Uttar Pradesh,Events,7
1023,2022,Uttar Pradesh,Fashion,29
1024,2022,Uttar Pradesh,Finance Technology,35
1025,2022,Uttar Pradesh,Food & Beverages,96
1026,2022,Uttar Pradesh,Green Technology,25
1027,2022,Uttar Pradesh,Healthcare & Lifesciences,171
1028,2022,Uttar Pradesh,House-Hold Services,10
1029,2022,Uttar Pradesh,Human Resources,99
1030,2022,Uttar Pradesh,Indic Language Startups,9
1031,2022,Uttar Pradesh,Internet of Things,17
1032,2022,Uttar Pradesh,IT Services,187
1033,2022,Uttar Pradesh,Logistics,6
1034,2022,Uttar Pradesh,Marketing,30
1035,2022,Uttar Pradesh,Media & Entertainment,18
1036,2022,Uttar Pradesh,Nanotechnology,2
1037,2022,Uttar Pradesh,Non- Renewable Energy,33
1038,2022,Uttar Pradesh,Other Specialty Retailers,12
1039,2022,Uttar Pradesh,Others,125
1040,2022,Uttar Pradesh,Passenger Experience,1
1041,2022,Uttar Pradesh,Pets & Animals,4
1042,2022,Uttar Pradesh,Professional & Commercial Services,97
1043,2022,Uttar Pradesh,Real Estate,16
1044,2022,Uttar Pradesh,Renewable Energy,56
1045,2022,Uttar Pradesh,Retail,34
1046,2022,Uttar Pradesh,Robotics,7
1047,2022,Uttar Pradesh,Safety,5
1048,2022,Uttar Pradesh,Security Solutions,40
1049,2022,Uttar Pradesh,Social Impact,8
1050,2022,Uttar Pradesh,Social Network,6
1051,2022,Uttar Pradesh,Sports,8
1052,2022,Uttar Pradesh,Technology Hardware,59
1053,2022,Uttar Pradesh,Telecommunication & Networking,26
1054,2022,Uttar Pradesh,Textiles & Apparel,44
1055,2022,Uttar Pradesh,Toys and Games,9
1056,2022,Uttar Pradesh,Transportation & Storage,18
1057,2022,Uttar Pradesh,Travel & Tourism,25
1058,2022,Uttar Pradesh,Waste Management,23
1059,2022,Uttarakhand,Advertising,1
1060,2022,Uttarakhand,Aeronautics Aerospace & Defence,5
1061,2022,Uttarakhand,Agriculture,13
1062,2022,Uttarakhand,AI,1
1063,2022,Uttarakhand,AR VR (Augmented + Virtual Reality),1
1064,2022,Uttarakhand,Architecture Interior Design,1
1065,2022,Uttarakhand,Automotive,4
1066,2022,Uttarakhand,Construction,11
1067,2022,Uttarakhand,Design,1
1068,2022,Uttarakhand,Education,11
1069,2022,Uttarakhand,Enterprise Software,3
1070,2022,Uttarakhand,Fashion,4
1071,2022,Uttarakhand,Finance Technology,1
1072,2022,Uttarakhand,Food & Beverages,19
1073,2022,Uttarakhand,Green Technology,3
1074,2022,Uttarakhand,Healthcare & Lifesciences,23
1075,2022,Uttarakhand,House-Hold Services,1
1076,2022,Uttarakhand,Human Resources,4
1077,2022,Uttarakhand,Internet of Things,2
1078,2022,Uttarakhand,IT Services,10
1079,2022,Uttarakhand,Marketing,2
1080,2022,Uttarakhand,Non- Renewable Energy,3
1081,2022,Uttarakhand,Other Specialty Retailers,1
1082,2022,Uttarakhand,Others,14
1083,2022,Uttarakhand,Pets & Animals,1
1084,2022,Uttarakhand,Professional & Commercial Services,8
1085,2022,Uttarakhand,Renewable Energy,3
1086,2022,Uttarakhand,Retail,2
1087,2022,Uttarakhand,Security Solutions,1
1088,2022,Uttarakhand,Social Network,1
1089,2022,Uttarakhand,Sports,1
1090,2022,Uttarakhand,Technology Hardware,8
1091,2022,Uttarakhand,Telecommunication & Networking,2
1092,2022,Uttarakhand,Toys and Games,2
1093,2022,Uttarakhand,Transportation & Storage,2
1094,2022,Uttarakhand,Travel & Tourism,9
1095,2022,Uttarakhand,Waste Management,3
1096,2022,West Bengal,Advertising,2
1097,2022,West Bengal,Aeronautics Aerospace & Defence,4
1098,2022,West Bengal,Agriculture,32
1099,2022,West Bengal,AI,6
1100,2022,West Bengal,Analytics,4
1101,2022,West Bengal,Animation,1
1102,2022,West Bengal,AR VR (Augmented + Virtual Reality),2
1103,2022,West Bengal,Architecture Interior Design,5
1104,2022,West Bengal,Art & Photography,5
1105,2022,West Bengal,Automotive,21
1106,2022,West Bengal,Biotechnology,4
1107,2022,West Bengal,Chemicals,5
1108,2022,West Bengal,Computer Vision,1
1109,2022,West Bengal,Construction,36
1110,2022,West Bengal,Design,4
1111,2022,West Bengal,Education,38
1112,2022,West Bengal,Enterprise Software,6
1113,2022,West Bengal,Events,2
1114,2022,West Bengal,Fashion,20
1115,2022,West Bengal,Finance Technology,26
1116,2022,West Bengal,Food & Beverages,50
1117,2022,West Bengal,Green Technology,9
1118,2022,West Bengal,Healthcare & Lifesciences,72
1119,2022,West Bengal,House-Hold Services,5
1120,2022,West Bengal,Human Resources,10
1121,2022,West Bengal,Indic Language Startups,4
1122,2022,West Bengal,Internet of Things,3
1123,2022,West Bengal,IT Services,69
1124,2022,West Bengal,Logistics,10
1125,2022,West Bengal,Marketing,11
1126,2022,West Bengal,Media & Entertainment,16
1127,2022,West Bengal,Nanotechnology,1
1128,2022,West Bengal,Non- Renewable Energy,9
1129,2022,West Bengal,Other Specialty Retailers,2
1130,2022,West Bengal,Others,35
1131,2022,West Bengal,Passenger Experience,1
1132,2022,West Bengal,Pets & Animals,2
1133,2022,West Bengal,Professional & Commercial Services,50
1134,2022,West Bengal,Real Estate,9
1135,2022,West Bengal,Renewable Energy,21
1136,2022,West Bengal,Retail,15
1137,2022,West Bengal,Robotics,1
1138,2022,West Bengal,Safety,1
1139,2022,West Bengal,Security Solutions,11
